ETH Address,Stake,Tier,Participation
0x14f5...96b7,153,5,1
0x0308...b9d0,1027,3,4
0xb52f...9787,500,4,2
0xc3ca...62e4,155,5,1
0xe35a...b073,514,4,2
0xecf7...4433,150,5,1
0xc5f5...e311,500,4,2
0x0fdd...e2f7,150,5,1
0x3af4...d85a,1000,3,4
0xea3a...d3b0,1003,3,4
0xa0ac...013d,500,4,2
0x4dd5...e932,2421,3,9
0x2050...8d64,1000,3,4
0xbe43...5e0b,1514,3,6
0x5515...056a,559,4,2
0x4254...b20f,1000,3,4
0xecdd...be7d,3049,3,12
0x6d6d...8855,518,4,2
0x4654...1284,150,5,1
0x57fb...cbbb,2006,3,8
0x99f6...a375,1006,3,4
0x9be4...bcae,500,4,2
0x253b...7131,228,5,1
0xabdb...d985,150,5,1
0x4393...1d4e,1000,3,4
0xb5cd...d849,151,5,1
0xf1ba...5788,1070,3,4
0x32e1...db51,152,5,1
0xf3d0...93f4,207,5,1
0x9424...d9dc,1013,3,4
0x9077...5deb,200,5,1
0xaee9...f049,500,4,2
0x8e16...dcc4,1001,3,4
0x5358...76fc,547,4,2
0x65b1...082e,1145,3,4
0x2f54...4c1d,158,5,1
0x7a35...e347,2344,3,9
0x465d...d894,160,5,1
0xb3cf...155c,1000,3,4
0x68da...8e9a,1000,3,4
0x189f...c136,1560,3,6
0x4a44...2139,500,4,2
0x2804...ea94,1000,3,4
0x9d99...4f5a,500,4,2
0x3e68...c119,214,5,1
0x7457...93f4,1000,3,4
0x1b58...1e91,155,5,1
0xf25f...2ea0,153,5,1
0xecdd...be7d,3049,3,12
0xafa4...462c,510,4,2
0xe5cc...9f4e,1050,3,4
0x3aed...091a,407,5,1
0x77b0...2640,502,4,2
0xc9d0...5adb,307,5,1
0xbb0d...755c,500,4,2
0xbcae...8472,500,4,2
0x4254...b20f,1000,3,4
0x197f...7d4b,1104,3,4
0x61f4...75d3,1002,3,4
0xc06a...99a0,1656,3,6
0xb11a...2828,500,4,2
0x392a...c2eb,156,5,1
0x2f67...03b9,500,4,2
0xf501...409e,245,5,1
0x818d...5c50,1000,3,4
0x7422...b8a7,156,5,1
0xd1cb...ad5a,1004,3,4
0xf6b9...aa1c,151,5,1
0x77e3...3026,150,5,1
0x7e22...9d30,511,4,2
0x8bee...8b06,1321,3,5
0x5142...5013,503,4,2
0x3f80...6f1f,151,5,1
0xa099...dbce,1000,3,4
0x35cc...29f5,151,5,1
0x11de...8bfa,155,5,1
0x3f4e...80a7,170,5,1
0x09ff...bbf6,1000,3,4
0x62fb...99ca,167,5,1
0x0df1...b2aa,171,5,1
0x2a58...d205,150,5,1
0x7936...0726,538,4,2
0x2867...2c7c,500,4,2
0x9a7d...0b1d,1000,3,4
0xf43f...8117,150,5,1
0x1f2e...5ad2,151,5,1
0x35a2...4b81,1503,3,6
0xbf86...74cb,1000,3,4
0xcdce...cee1,2018,3,8
0xcdce...cee1,2018,3,8
0xfaca...8884,1740,3,6
0xeda4...eed9,1414,3,5
0x2521...1a80,500,4,2
0xc32c...e8eb,1003,3,4
0xee7c...9990,1004,3,4
0xf01c...efa3,1000,3,4
0x6d36...e513,2002,3,8
0x61f4...75d3,1002,3,4
0x3af4...d85a,1000,3,4
0x8f01...d06d,158,5,1
0xafe8...a72e,203,5,1
0xa4bd...4695,502,4,2
0x7463...0124,1046,3,4
0xb56b...c548,150,5,1
0x3d52...0e63,1521,3,6
0x32e9...2017,1103,3,4
0xfea8...e23f,1213,3,4
0xf37e...61d1,1002,3,4
0x0a5c...cc22,1511,3,6
0xec02...6be1,1002,3,4
0xbb0d...755c,500,4,2
0xed42...dc6d,501,4,2
0xf3b0...ede6,183,5,1
0x7f70...2854,155,5,1
0x5602...d96e,200,5,1
0x33f5...94ad,171,5,1
0x0364...c4bd,1020,3,4
0x3900...669b,1014,3,4
0x7e0b...2b29,500,4,2
0x0099...208b,500,4,2
0x6cf2...eb3d,1569,3,6
0x9878...d0e3,598,4,2
0xecdd...be7d,3049,3,12
0x81e3...4f5f,1000,3,4
0x034c...ae32,150,5,1
0x2b7a...bdd7,151,5,1
0x980b...53a2,1000,3,4
0xb676...5bce,500,4,2
0xff69...77fa,152,5,1
0x8399...1475,848,4,2
0x1644...e7c7,1731,3,6
0xb0b4...d83a,155,5,1
0x0584...ad8c,1004,3,4
0x7591...c6e2,1001,3,4
0x9084...9723,175,5,1
0xe3f5...e62c,151,5,1
0xf0a4...fa37,1222,3,4
0xbd28...09d0,1000,3,4
0x4b62...e603,3001,3,12
0xfaca...8884,1740,3,6
0x2fdb...32f0,151,5,1
0xc74d...77f0,1000,3,4
0x61f4...75d3,1002,3,4
0x6cf2...eb3d,1569,3,6
0xfd46...6a41,1005,3,4
0x7410...0ad1,500,4,2
0x8393...307a,1000,3,4
0xe882...9397,152,5,1
0x6100...9ebf,513,4,2
0x4fbc...90e1,2029,3,8
0x4d15...9646,151,5,1
0xe915...1e82,300,5,1
0xd0f5...7912,1015,3,4
0x6e5a...5139,161,5,1
0x4dd5...e932,2421,3,9
0xd52d...9550,1002,3,4
0x3278...f1d0,150,5,1
0xf890...837a,1489,3,5
0xf890...837a,1489,3,5
0xeda4...eed9,1414,3,5
0xbb2d...5fd4,168,5,1
0x04e3...2bda,2016,3,8
0xdeeb...b319,500,4,2
0x3335...2a59,200,5,1
0x135d...0470,512,4,2
0x38d9...e8e3,1004,3,4
0x9166...a24f,150,5,1
0x6cf2...eb3d,1569,3,6
0x1920...6546,1933,3,7
0xb6fb...bb62,1032,3,4
0xd145...4745,200,5,1
0x9972...f74a,155,5,1
0xb657...aa86,158,5,1
0x7a35...e347,2344,3,9
0xd1cb...ad5a,1004,3,4
0xf421...ca7a,500,4,2
0xc32c...e8eb,1003,3,4
0xfe39...eb37,684,4,2
0x116e...524a,1525,3,6
0xef30...1f02,1084,3,4
0xfd04...5929,1009,3,4
0x60ad...2f3b,500,4,2
0x773e...2446,1019,3,4
0x1fb4...a5c1,160,5,1
0xdb12...e18e,151,5,1
0x4b62...e603,3001,3,12
0x2dab...b205,510,4,2
0x3df0...46d1,1000,3,4
0x7410...0ad1,500,4,2
0x0885...9526,183,5,1
0x7ea1...f0c1,153,5,1
0x0584...ad8c,1004,3,4
0x581b...c615,200,5,1
0x3243...904c,203,5,1
0xe53e...f3ce,150,5,1
0xec02...6be1,1002,3,4
0xeb35...a5ac,2020,3,8
0xef30...1f02,1084,3,4
0xfaca...8884,1740,3,6
0x1e74...e11c,1050,3,4
0xb2e2...0175,1000,3,4
0xa067...74f4,160,5,1
0x5e47...2178,1000,3,4
0x3707...2860,300,5,1
0xf825...1fc5,1502,3,6
0x6c14...92b0,1507,3,6
0x4717...d944,1002,3,4
0x3205...b960,150,5,1
0xc600...127e,1008,3,4
0x8e5e...a80f,1010,3,4
0x8271...e706,150,5,1
0xb478...2349,172,5,1
0xf0a4...fa37,1222,3,4
0xea5e...2701,504,4,2
0x65f5...6b31,572,4,2
0x3146...af50,1272,3,5
0x6f51...c4e0,150,5,1
0xe17d...0e72,511,4,2
0x827d...ab3b,210,5,1
0x586d...e8ef,180,5,1
0x1dc1...8a20,151,5,1
0x7e0b...2b29,500,4,2
0x9d29...0ecc,168,5,1
0xe5cc...9f4e,1050,3,4
0x0ed1...87a0,150,5,1
0x8016...c8b6,500,4,2
0x8635...ae37,1005,3,4
0xf37e...61d1,1002,3,4
0xef30...1f02,1084,3,4
0xea5e...2701,504,4,2
0xcf5e...dacf,2123,3,8
0xc848...6ece,500,4,2
0xaa6b...a173,150,5,1
0x6004...0ab9,151,5,1
0x511e...ad88,1000,3,4
0x8fb0...b198,168,5,1
0x7af5...40ec,154,5,1
0x35a2...4b81,1503,3,6
0x7367...1907,1000,3,4
0x539f...7ed4,1023,3,4
0xc7da...f9cc,203,5,1
0xc4d4...5f6c,501,4,2
0x0752...c807,501,4,2
0x2ce3...1635,503,4,2
0x623b...7eb3,177,5,1
0x3bb1...b618,1000,3,4
0x607c...393d,506,4,2
0x7a35...e347,2344,3,9
0xefb9...5ea0,1000,3,4
0x6e7d...ed33,150,5,1
0x933d...b244,1077,3,4
0x755b...8c98,1012,3,4
0x15d1...5b39,500,4,2
0x8932...fa21,1000,3,4
0x1ffd...6854,150,5,1
0xab9c...1cb0,762,4,2
0x64e1...9c8b,150,5,1
0x4a9c...cb66,151,5,1
0x7367...1907,1000,3,4
0x90a1...0ac8,1000,3,4
0x6a6e...f147,1005,3,4
0xfcc0...b598,501,4,2
0xd24d...53fa,1002,3,4
0x68b3...16db,674,4,2
0x85b8...c928,1095,3,4
0x8c4c...dd4e,505,4,2
0x3a10...9476,162,5,1
0x07c0...662c,502,4,2
0x12e6...e14d,1577,3,6
0xdf2e...dc80,757,4,2
0x9878...d0e3,598,4,2
0x17ec...169e,150,5,1
0xdbe9...80dc,1000,3,4
0x467d...ae69,160,5,1
0xc347...a611,1002,3,4
0x0d51...d862,500,4,2
0xb3b8...881b,523,4,2
0x704e...5f3c,1005,3,4
0x8fdd...5d91,501,4,2
0x00e9...d60a,626,4,2
0x1785...bbdd,1005,3,4
0x0693...522e,1002,3,4
0x0c4a...15ba,1000,3,4
0x4676...35d4,1017,3,4
0x5bff...9ef5,163,5,1
0x17a5...1eed,150,5,1
0x9617...d0de,500,4,2
0x12e6...e14d,1577,3,6
0x84b1...1aa8,222,5,1
0x3782...59bd,1013,3,4
0x579a...d5e5,1002,3,4
0xdbe9...80dc,1000,3,4
0x89ab...43b8,1055,3,4
0x72c4...a91a,1521,3,6
0xcaab...5d41,500,4,2
0x5b5d...9c27,513,4,2
0x69d2...eb80,1529,3,6
0x8f86...0fb2,1315,3,5
0xa140...a46d,1010,3,4
0x8eb2...e88c,160,5,1
0x5b90...80b1,501,4,2
0x38e8...2d08,150,5,1
0x8932...fa21,1000,3,4
0x3146...af50,1272,3,5
0xbd28...09d0,1000,3,4
0xa1bc...457f,151,5,1
0x1644...e7c7,1731,3,6
0xceae...035c,1500,3,6
0x69cb...e3f2,2100,3,8
0x8fdd...5d91,501,4,2
0x4228...9599,157,5,1
0xc909...2dbe,1118,3,4
0xf9f8...5974,608,4,2
0x9c53...3a13,500,4,2
0xf3b7...e657,500,4,2
0x0f3a...5353,1002,3,4
0x8d9c...ce33,150,5,1
0xd546...2354,501,4,2
0x1e9b...72d4,501,4,2
0x7cff...c62a,150,5,1
0x76db...ec6a,189,5,1
0x8932...fa21,1000,3,4
0xfcc0...b598,501,4,2
0x3ed1...d451,666,4,2
0xa140...a46d,1010,3,4
0x1682...4efb,216,5,1
0xd32f...41a8,1005,3,4
0xa20c...0371,501,4,2
0x1a34...da29,1814,3,7
0x97a8...cd95,1006,3,4
0x54ba...5ac8,168,5,1
0xb1f6...f78d,225,5,1
0x81ce...8cf1,500,4,2
0x4b9e...1116,1008,3,4
0xcf5e...dacf,2123,3,8
0x38d9...e8e3,1004,3,4
0x9264...e2d8,501,4,2
0xe04d...d28b,291,5,1
0xa275...6335,1007,3,4
0xa677...bf0d,1000,3,4
0x9570...7f7b,150,5,1
0x4a20...3951,220,5,1
0x41f2...e9b7,500,4,2
0xcd10...2fa9,525,4,2
0x189f...c136,1560,3,6
0x6c14...92b0,1507,3,6
0xafe8...f3f7,150,5,1
0x0770...b916,1115,3,4
0xc66f...f707,500,4,2
0x5267...99a3,521,4,2
0x49cb...d672,3383,3,13
0x3ace...07bf,162,5,1
0x4254...b20f,1000,3,4
0x6d36...e513,2002,3,8
0x5142...5013,503,4,2
0x6c14...92b0,1507,3,6
0x02c2...b179,1000,3,4
0x980b...53a2,1000,3,4
0x4f50...4815,321,5,1
0xa63e...d068,166,5,1
0x0a5c...cc22,1511,3,6
0x46a0...e34d,507,4,2
0x98ff...a732,151,5,1
0x97a8...cd95,1006,3,4
0xd3e7...25f1,523,4,2
0x83a3...a3be,1057,3,4
0x00e3...2b8a,1016,3,4
0x6f66...e856,574,4,2
0x89e4...c382,160,5,1
0x8c4c...dd4e,505,4,2
0xee83...b793,1001,3,4
0x7bd3...0b37,1000,3,4
0xe82c...b03c,151,5,1
0xf738...3767,502,4,2
0xaf78...f344,151,5,1
0x542a...11e8,721,4,2
0x011d...fc83,1000,3,4
0x2381...ce3b,1001,3,4
0x622a...49c8,1001,3,4
0xceae...035c,1500,3,6
0x4dd5...e932,2421,3,9
0xc29b...cc9e,200,5,1
0x0c96...bada,150,5,1
0xc8ec...a778,1001,3,4
0xb90b...897c,151,5,1
0xb8d1...87ae,1113,3,4
0xe646...b62e,529,4,2
0xbeca...bab3,1137,3,4
0x8cec...4805,226,5,1
0x6c14...92b0,1507,3,6
0x800f...44cc,1000,3,4
0x32b4...3bb1,1000,3,4
0x09a8...1e16,161,5,1
0x21f9...d393,388,5,1
0xb7f0...d35b,187,5,1
0x4cd8...1cda,667,4,2
0x8dc5...4f16,1009,3,4
0x8647...d6df,1000,3,4
0x966a...11be,594,4,2
0x00e3...2b8a,1016,3,4
0xf16b...35b3,523,4,2
0xbcae...8472,500,4,2
0x8881...06c3,1000,3,4
0xf53b...eac1,503,4,2
0x6f66...e856,574,4,2
0x85b8...c928,1095,3,4
0x816d...cb79,1010,3,4
0x49cb...d672,3383,3,13
0x947f...74d2,2263,3,9
0x353c...e1ee,216,5,1
0x0e26...dadb,1001,3,4
0xcdce...cee1,2018,3,8
0xb623...7efb,1006,3,4
0xc526...4cd3,271,5,1
0xe0c2...5e2b,2750,3,11
0xfcee...cfc2,1000,3,4
0x7df2...c549,600,4,2
0x82cf...41f8,1007,3,4
0xb307...46ab,200,5,1
0x79f9...0b84,1001,3,4
0x02b5...c2ae,150,5,1
0x87b6...bf0c,151,5,1
0x7bd3...0b37,1000,3,4
0x7022...6cf6,500,4,2
0x14d4...ca76,150,5,1
0x1eaf...aace,1236,3,4
0x1a7a...9d78,502,4,2
0xcf28...d82e,151,5,1
0x49cb...d672,3383,3,13
0x242f...5d18,500,4,2
0x27a4...3780,1013,3,4
0x4394...559e,151,5,1
0x08a3...c1df,2000,3,8
0x5a69...2679,150,5,1
0xd32f...41a8,1005,3,4
0xf6f6...79f5,494,5,1
0xbd84...6a35,1000,3,4
0x8810...c89f,1001,3,4
0xf4cb...817a,750,4,2
0x118e...d504,500,4,2
0x755b...8c98,1012,3,4
0x7f1b...4bfa,500,4,2
0xfaca...8884,1740,3,6
0x045d...e696,150,5,1
0x4efa...7713,1011,3,4
0xb8d1...87ae,1113,3,4
0x6e42...34c0,170,5,1
0xf273...242d,200,5,1
0x89ab...43b8,1055,3,4
0x6f76...c933,1069,3,4
0x08a3...c1df,2000,3,8
0x3d52...0e63,1521,3,6
0x1917...53b8,1000,3,4
0x26a5...e144,502,4,2
0xaa22...3873,1054,3,4
0x0cf4...a9fa,1083,3,4
0xafa4...462c,510,4,2
0x851b...8dc2,1272,3,5
0x84f1...0778,150,5,1
0xd2dd...7a40,150,5,1
0x6c14...92b0,1507,3,6
0xd24d...53fa,1002,3,4
0x36ed...ec60,154,5,1
0x90a1...0ac8,1000,3,4
0x61f4...75d3,1002,3,4
0xc3c9...4fd5,1029,3,4
0x69d2...eb80,1529,3,6
0x7f1b...4bfa,500,4,2
0xc022...9a08,524,4,2
0x4f2e...4360,1120,3,4
0xc287...08ed,1012,3,4
0xbd28...09d0,1000,3,4
0xf825...1fc5,1502,3,6
0xc06a...99a0,1656,3,6
0x3900...669b,1014,3,4
0xe209...242f,162,5,1
0x89ab...43b8,1055,3,4
0xb6ab...3730,1197,3,4
0xc8ec...a778,1001,3,4
0x1920...6546,1933,3,7
0xecdd...be7d,3049,3,12
0x0e8e...4f57,150,5,1
0x242f...5d18,500,4,2
0xa099...dbce,1000,3,4
0xd045...9e44,1003,3,4
0x3d39...b57a,436,5,1
0x0e81...0ba6,156,5,1
0xb7a1...1253,1278,3,5
0x800f...44cc,1000,3,4
0x197f...7d4b,1104,3,4
0x6934...9345,1000,3,4
0x431b...32b6,159,5,1
0xe91f...feb7,155,5,1
0xbfad...ad6c,1000,3,4
0xe5c2...4a4c,2056,3,8
0xd58b...dbf2,1328,3,5
0xaa22...3873,1054,3,4
0xd559...1dcf,150,5,1
0x43d9...1e62,1001,3,4
0xc022...9a08,524,4,2
0x66e0...fa4b,501,4,2
0xb1c8...7eae,500,4,2
0x6dc6...4b50,501,4,2
0x6796...8ee6,150,5,1
0x53fe...05bb,1040,3,4
0x0b4e...2de9,503,4,2
0x3958...f104,150,5,1
0xd33e...8730,152,5,1
0xc06a...99a0,1656,3,6
0x760e...e8fe,1006,3,4
0x5554...8ea2,636,4,2
0x8ed4...1786,1003,3,4
0x5427...dc66,150,5,1
0x721e...b771,600,4,2
0x0770...b916,1115,3,4
0xe5c2...4a4c,2056,3,8
0x1eaf...aace,1236,3,4
0xdf2e...dc80,757,4,2
0x87e9...a142,1162,3,4
0x0ba9...e8f5,504,4,2
0x583a...6b47,177,5,1
0xdf3f...0404,1000,3,4
0x8cf6...ba5b,500,4,2
0x95c0...a95d,1000,3,4
0x03a0...3184,1009,3,4
0xa3e1...564a,163,5,1
0xa6c9...f3c4,500,4,2
0x1084...178a,501,4,2
0xd492...0f92,1102,3,4
0x8883...7d25,1002,3,4
0x4a51...6b04,206,5,1
0x980b...53a2,1000,3,4
0xf825...1fc5,1502,3,6
0x12e6...e14d,1577,3,6
0x02c2...b179,1000,3,4
0xe17d...0e72,511,4,2
0x0776...3829,169,5,1
0x3a73...4ad7,1028,3,4
0x7b56...57a2,1011,3,4
0x89ab...43b8,1055,3,4
0xecdd...be7d,3049,3,12
0xbd84...6a35,1000,3,4
0x0693...522e,1002,3,4
0x77cc...c4d6,150,5,1
0x622a...49c8,1001,3,4
0x8ceb...f1ee,1009,3,4
0x0717...a857,1000,3,4
0x74c2...f8eb,509,4,2
0x189f...c136,1560,3,6
0x8f86...0fb2,1315,3,5
0x1045...28ac,1015,3,4
0xb96d...fe9a,151,5,1
0x6f2f...1d3c,151,5,1
0x4dd5...e932,2421,3,9
0x5e47...2178,1000,3,4
0x32b4...3bb1,1000,3,4
0xe62d...21f0,151,5,1
0xaefe...ac4c,507,4,2
0xc06a...99a0,1656,3,6
0x8e5e...a80f,1010,3,4
0xa099...dbce,1000,3,4
0x2863...8031,1201,3,4
0xecdd...be7d,3049,3,12
0xcf5e...dacf,2123,3,8
0x8932...fa21,1000,3,4
0x1917...53b8,1000,3,4
0x1d7a...f400,500,4,2
0x57fb...cbbb,2006,3,8
0xc848...6ece,500,4,2
0x696a...a56c,500,4,2
0x0b46...dfca,151,5,1
0x2863...8031,1201,3,4
0x7b76...95f0,1001,3,4
0xa099...dbce,1000,3,4
0xdcfa...cae3,507,4,2
0x0a5c...cc22,1511,3,6
0xfd04...5929,1009,3,4
0xe9f9...2878,150,5,1
0xf53b...eac1,503,4,2
0xecdd...be7d,3049,3,12
0x9537...2b96,2703,3,10
0xfd04...5929,1009,3,4
0xfea8...e23f,1213,3,4
0x816d...cb79,1010,3,4
0x42b3...c2e4,500,4,2
0xc627...ca7e,1250,3,5
0x17b0...c10f,152,5,1
0xbd84...6a35,1000,3,4
0x545e...37df,178,5,1
0xc17a...7828,1240,3,4
0xce77...2799,666,4,2
0xf18c...e9ff,1003,3,4
0x3bb1...b618,1000,3,4
0x1d1d...4809,511,4,2
0x579a...d5e5,1002,3,4
0xad36...2b36,1072,3,4
0x4dd5...e932,2421,3,9
0x189f...c136,1560,3,6
0xbfad...ad6c,1000,3,4
0x972f...661f,1000,3,4
0x6d36...e513,2002,3,8
0xb2aa...64b4,150,5,1
0x81e3...4f5f,1000,3,4
0xcbe1...f754,154,5,1
0x5602...0428,2109,3,8
0x5c93...a1ec,1083,3,4
0x0cf4...a9fa,1083,3,4
0x8776...eb89,252,5,1
0xe35a...b073,514,4,2
0xc8ec...a778,1001,3,4
0x2888...3eda,152,5,1
0x53cf...31e7,1002,3,4
0x35a4...4148,501,4,2
0x86bf...743b,1000,3,4
0xad3f...6606,519,4,2
0xbf80...32a1,150,5,1
0x514a...a250,1001,3,4
0x5e5a...e622,287,5,1
0xb330...fba1,234,5,1
0x91ff...9d07,309,5,1
0x943d...d469,1004,3,4
0xd4d1...34c4,1000,3,4
0x0500...b9c4,259,5,1
0x3238...5564,500,4,2
0x116e...524a,1525,3,6
0x6046...7e57,1004,3,4
0x653a...88fe,150,5,1
0x5834...286a,1027,3,4
0xca7a...9225,150,5,1
0x72d7...0805,151,5,1
0x539f...7ed4,1023,3,4
0x42e2...fb22,1000,3,4
0x65b1...082e,1145,3,4
0xbeaf...1313,500,4,2
0x92ae...5344,153,5,1
0xe180...f95c,1013,3,4
0x43c9...42db,550,4,2
0xc8a4...185a,150,5,1
0xe5cc...9f4e,1050,3,4
0x218e...5460,501,4,2
0xdc72...54ae,500,4,2
0x2f18...754f,1787,3,7
0xecdd...be7d,3049,3,12
0x7b76...95f0,1001,3,4
0xc66f...f707,500,4,2
0x511e...ad88,1000,3,4
0x833d...29bf,1074,3,4
0xdf3f...0404,1000,3,4
0xb7a1...1253,1278,3,5
0x0cf4...a9fa,1083,3,4
0x9bb9...0d34,1015,3,4
0x5e47...2178,1000,3,4
0xd52d...9550,1002,3,4
0x9057...9185,150,5,1
0x8b19...19a4,1052,3,4
0xc840...a3d0,500,4,2
0x943d...d469,1004,3,4
0x3900...669b,1014,3,4
0x511e...ad88,1000,3,4
0xfcee...cfc2,1000,3,4
0xa275...6335,1007,3,4
0x1644...e7c7,1731,3,6
0x4f3f...4a31,152,5,1
0xa1f9...9609,1201,3,4
0x3df0...46d1,1000,3,4
0x99f6...a375,1006,3,4
0x9a63...9976,156,5,1
0x3a73...4ad7,1028,3,4
0x4393...1d4e,1000,3,4
0x5722...9e5f,1001,3,4
0xe5c2...4a4c,2056,3,8
0xbcb2...3729,1000,3,4
0x1a34...da29,1814,3,7
0xd697...0ca2,158,5,1
0xafb6...088a,554,4,2
0xaaab...bf32,150,5,1
0x0d97...56d1,150,5,1
0x97a8...cd95,1006,3,4
0xad3f...6606,519,4,2
0x7b56...57a2,1011,3,4
0x8a8a...c796,1002,3,4
0x1e9b...6e66,151,5,1
0x5834...286a,1027,3,4
0x933d...b244,1077,3,4
0xbe43...5e0b,1514,3,6
0x8ed2...0723,512,4,2
0x8629...d6b3,1038,3,4
0x69d2...eb80,1529,3,6
0x0c4a...15ba,1000,3,4
0x116e...524a,1525,3,6
0x8bda...b1e8,151,5,1
0xb3cf...155c,1000,3,4
0x54de...b2dc,500,4,2
0x947f...74d2,2263,3,9
0xc627...ca7e,1250,3,5
0x4b9e...1116,1008,3,4
0x5c93...a1ec,1083,3,4
0x4393...1d4e,1000,3,4
0xa525...597a,500,4,2
0x116e...524a,1525,3,6
0x7bbc...eadf,232,5,1
0xa61b...7d68,500,4,2
0x1723...7613,175,5,1
0xc4d4...5f6c,501,4,2
0xd30c...7967,1006,3,4
0x53cf...31e7,1002,3,4
0x8f86...0fb2,1315,3,5
0x851b...8dc2,1272,3,5
0x8dc5...4f16,1009,3,4
0x0364...c4bd,1020,3,4
0x53e4...8e31,509,4,2
0x6932...1424,224,5,1
0xbeca...bab3,1137,3,4
0xf5d6...610f,1000,3,4
0xe5cb...76f6,504,4,2
0x3a73...4ad7,1028,3,4
0xa88e...1f22,1005,3,4
0x9fc1...2125,150,5,1
0xeb35...a5ac,2020,3,8
0x28ea...daef,519,4,2
0x1a7a...9d78,502,4,2
0xe5c2...4a4c,2056,3,8
0x0474...5a85,504,4,2
0x7a35...e347,2344,3,9
0x65f5...6b31,572,4,2
0xc17a...7828,1240,3,4
0xd71a...9e22,1010,3,4
0xf751...e4b4,1246,3,4
0x9ed4...c56d,600,4,2
0xecea...2647,723,4,2
0x5602...0428,2109,3,8
0x4b05...7b5c,1250,3,5
0x00d1...adfe,1096,3,4
0xe8fb...8a09,510,4,2
0x1c9e...9cb8,1008,3,4
0xf825...1fc5,1502,3,6
0x8393...307a,1000,3,4
0xeb35...a5ac,2020,3,8
0x70e3...3ab5,200,5,1
0x218e...5460,501,4,2
0x9ed4...c56d,600,4,2
0x3146...af50,1272,3,5
0xf321...8244,150,5,1
0xa88e...1f22,1005,3,4
0x3ae5...b067,500,4,2
0x1c9e...9cb8,1008,3,4
0x5722...9e5f,1001,3,4
0xc697...5e0e,1007,3,4
0x2ce3...1635,503,4,2
0xea69...40ff,160,5,1
0x27a4...3780,1013,3,4
