ETH Address,Stake,Tier,Participation
0x42e2...fb22,1000,3,4
0xe0c2...5e2b,2750,3,11
0x8881...06c3,1000,3,4
0x9f2a...994b,150,5,1
0x6d6d...8855,518,4,2
0xf5d6...610f,1000,3,4
0xf5d6...610f,1000,3,4
0x8e5e...a80f,1010,3,4
0x247f...deb8,1007,3,4
0xf0a4...fa37,1222,3,4
0xd4ad...740d,1050,3,4
0xc347...a611,1002,3,4
0xf37e...61d1,1002,3,4
0x916d...fc72,165,5,1
0xa275...6335,1007,3,4
0x53fe...05bb,1040,3,4
0xe059...86dc,1000,3,4
0xc1d7...5ced,500,4,2
0xfe39...eb37,684,4,2
0x6d26...6a19,500,4,2
0x544c...fa76,1007,3,4
0x3900...669b,1014,3,4
0x9bb9...0d34,1015,3,4
0x6d26...6a19,500,4,2
0x53fe...05bb,1040,3,4
0xb306...5985,1277,3,5
0x87e9...a142,1162,3,4
0x74c2...f8eb,509,4,2
0xb1c8...7eae,500,4,2
0xd492...0f92,1102,3,4
0xf751...e4b4,1246,3,4
0x86bf...743b,1000,3,4
0x586e...f59d,500,4,2
0xb6fb...bb62,1032,3,4
0x4e7d...34e0,1000,3,4
0x0cbf...d692,265,5,1
0x9fbf...f1df,150,5,1
0x7457...93f4,1000,3,4
0x3fda...defc,221,5,1
0x1d48...9f7a,150,5,1
0x922a...622d,1033,3,4
0x5b9c...05bf,224,5,1
0x9aba...872a,155,5,1
0xd0f5...7912,1015,3,4
0xc287...08ed,1012,3,4
0x2f18...754f,1787,3,7
0x8571...49ce,500,4,2
0xa19e...69cc,160,5,1
0xa8bd...d25b,501,4,2
0xa20c...0371,501,4,2
0x890d...c6e9,766,4,2
0x840d...7967,1001,3,4
0xc284...c712,559,4,2
0x96c3...3403,1012,3,4
0x72c4...a91a,1521,3,6
0xfc70...4507,1033,3,4
0x2804...ea94,1000,3,4
0x71f3...4b29,155,5,1
0xd58b...dbf2,1328,3,5
0xb10f...cb11,1026,3,4
0xf21c...5cc8,1001,3,4
0x7a35...e347,2344,3,9
0x1cd0...cec5,150,5,1
0x55c1...a7a7,150,5,1
0x0836...f2e8,150,5,1
0x95c0...a95d,1000,3,4
0xb5e6...94f2,150,5,1
0x6934...9345,1000,3,4
0x6e8a...1a07,528,4,2
0x14ed...83a4,1001,3,4
0xb88a...a01f,200,5,1
0x3bc2...2734,150,5,1
0x2f18...754f,1787,3,7
0x52eb...a9b3,1000,3,4
0x85b8...c928,1095,3,4
0x86bf...743b,1000,3,4
0xd049...2e9f,250,5,1
0x148a...e04e,1002,3,4
0x09ff...bbf6,1000,3,4
0x00c1...6ad0,209,5,1
0x3562...a82a,500,4,2
0x8647...d6df,1000,3,4
0xd514...22c4,164,5,1
0x840d...7967,1001,3,4
0x0717...a857,1000,3,4
0x4e54...69bf,1000,3,4
0xaa22...3873,1054,3,4
0xf751...e4b4,1246,3,4
0x72c5...9b76,221,5,1
0xb6ab...3730,1197,3,4
0xeb35...a5ac,2020,3,8
0x922a...622d,1033,3,4
0x4efa...7713,1011,3,4
0x4fbc...90e1,2029,3,8
0x773e...2446,1019,3,4
0x4fbc...90e1,2029,3,8
0xefb9...5ea0,1000,3,4
0x38d9...e8e3,1004,3,4
0xe1a2...c67a,288,5,1
0xfd3b...5f0b,1002,3,4
0xc4f0...b914,1350,3,5
0xf825...1fc5,1502,3,6
0x7ecd...bd6c,500,4,2
0x0e26...dadb,1001,3,4
0x57fb...cbbb,2006,3,8
0xc600...127e,1008,3,4
0xc582...c106,150,5,1
0x0ed4...3481,500,4,2
0x3bb1...b618,1000,3,4
0xf5b1...8229,299,5,1
0x89e2...4db7,223,5,1
0x0099...208b,500,4,2
0x00b4...9847,151,5,1
0xd32f...41a8,1005,3,4
0x346c...a8b1,750,4,2
0xc347...a611,1002,3,4
0xf4dc...4227,518,4,2
0x59f7...ccd8,1008,3,4
0xd1c6...f3e2,1073,3,4
0x95c0...a95d,1000,3,4
0x5602...0428,2109,3,8
0xfa7d...e3ac,1000,3,4
0xe5c2...4a4c,2056,3,8
0x72c4...a91a,1521,3,6
0x1045...28ac,1015,3,4
0xe5c2...4a4c,2056,3,8
0xcc98...a30d,158,5,1
0xe0c2...5e2b,2750,3,11
0x1d1d...4809,511,4,2
0x7b76...95f0,1001,3,4
0xd58b...dbf2,1328,3,5
0x0e26...dadb,1001,3,4
0x4dd5...e932,2421,3,9
0x65b1...082e,1145,3,4
0xcf5e...dacf,2123,3,8
0x4e54...69bf,1000,3,4
0x9537...2b96,2703,3,10
0xe180...f95c,1013,3,4
0x2050...8d64,1000,3,4
0x4b62...e603,3001,3,12
0x3238...5564,500,4,2
0x301e...d2c2,160,5,1
0x49cb...d672,3383,3,13
0xba88...4c57,1001,3,4
0xce77...2799,666,4,2
0x69d2...eb80,1529,3,6
0x09ff...bbf6,1000,3,4
0x3c7b...b82c,1001,3,4
0x9537...2b96,2703,3,10
0x1e74...e11c,1050,3,4
0xb676...c44c,1000,3,4
0x5b90...80b1,501,4,2
0x562d...1020,152,5,1
0x13ca...9f97,221,5,1
0x4b62...e603,3001,3,12
0x49cb...d672,3383,3,13
0x8bca...2c65,157,5,1
0xbeaf...1313,500,4,2
0x118e...d504,500,4,2
0x6b75...3987,150,5,1
0x00e9...d60a,626,4,2
0x5d12...d317,500,4,2
0x1785...bbdd,1005,3,4
0x4564...4141,150,5,1
0xbcb2...3729,1000,3,4
0x9c53...3a13,500,4,2
0x71b0...1e3b,1431,3,5
0x04e3...2bda,2016,3,8
0x00d1...adfe,1096,3,4
0x4b62...e603,3001,3,12
0x59d4...15fb,497,5,1
0x8ec2...d13a,150,5,1
0x76f3...03db,150,5,1
0x787d...e18e,151,5,1
0x0a5c...cc22,1511,3,6
0xb11a...2828,500,4,2
0xc8d2...875f,179,5,1
0xd6a5...ba07,501,4,2
0xfbe2...7fd7,150,5,1
0x8635...ae37,1005,3,4
0x539f...7ed4,1023,3,4
0x811d...dca6,214,5,1
0x6cf2...eb3d,1569,3,6
0xb905...c9b1,152,5,1
0x5834...286a,1027,3,4
0x8a8a...c796,1002,3,4
0x298b...5563,288,5,1
0xeb35...a5ac,2020,3,8
0x4b62...e603,3001,3,12
0x59f7...ccd8,1008,3,4
0x580c...b05b,500,4,2
0xec0a...ec56,505,4,2
0xc8e0...b819,168,5,1
0xd0f5...7912,1015,3,4
0xd24d...53fa,1002,3,4
0x1920...6546,1933,3,7
0x7c92...6e95,160,5,1
0x2381...ce3b,1001,3,4
0x49cb...d672,3383,3,13
0xfcee...cfc2,1000,3,4
0x922a...622d,1033,3,4
0x14ed...83a4,1001,3,4
0x1ae9...456a,1013,3,4
0x8e16...dcc4,1001,3,4
0x59f7...ccd8,1008,3,4
0x116e...524a,1525,3,6
0x4393...1d4e,1000,3,4
0x0400...48f8,170,5,1
0x0916...705f,1008,3,4
0x4cf3...b83b,250,5,1
0x0b66...7f65,502,4,2
0x1c9e...9cb8,1008,3,4
0xb6ab...3730,1197,3,4
0xd4f1...b713,178,5,1
0xc32c...e8eb,1003,3,4
0x6710...9ae7,150,5,1
0x5722...9e5f,1001,3,4
0xfa9d...ca46,150,5,1
0xacbb...0e5a,522,4,2
0x6ee7...e89c,614,4,2
0x933d...b244,1077,3,4
0x9f13...fef5,209,5,1
0xcfab...293f,500,4,2
0x6b04...df93,158,5,1
0x7a35...e347,2344,3,9
0x66e0...fa4b,501,4,2
0x573f...9ce1,150,5,1
0x5c98...e3cb,154,5,1
0x71b0...1e3b,1431,3,5
0x96c3...3403,1012,3,4
0xe7db...e399,150,5,1
0x83a3...a3be,1057,3,4
0x1e74...e11c,1050,3,4
0x2dab...b205,510,4,2
0x4b9e...1116,1008,3,4
0x9de2...5a61,221,5,1
0xecdd...be7d,3049,3,12
0x9121...39f5,510,4,2
0x8b78...ec8b,212,5,1
0xab9b...fb4f,504,4,2
0x0c4a...15ba,1000,3,4
0x8ed2...0723,512,4,2
0xdbe9...80dc,1000,3,4
0x725b...924f,1000,3,4
0x6a9d...7a20,204,5,1
0x2443...3332,501,4,2
0x3737...507f,150,5,1
0x7f58...41c2,1004,3,4
0x816d...cb79,1010,3,4
0xb6fb...bb62,1032,3,4
0xf7de...fcfa,260,5,1
0x5299...4f70,505,4,2
0x49cb...d672,3383,3,13
0x490e...4d0a,503,4,2
0xaa26...e3bf,151,5,1
0xef30...1f02,1084,3,4
0x9f45...0cba,291,5,1
0xb8d1...87ae,1113,3,4
0x6046...7e57,1004,3,4
0x0f85...c617,505,4,2
0x6975...eaa7,208,5,1
0x72ca...6c9a,151,5,1
0x69cb...e3f2,2100,3,8
0xc697...5e0e,1007,3,4
0x28bf...9322,234,5,1
0x7457...93f4,1000,3,4
0x63bb...56c8,345,5,1
0x1909...a6a3,155,5,1
0x6f76...c933,1069,3,4
0xd492...0f92,1102,3,4
0x5394...42d8,508,4,2
0xab9c...1cb0,762,4,2
0xa4bd...4695,502,4,2
0x42e2...fb22,1000,3,4
0x8d11...898a,203,5,1
0x1644...e7c7,1731,3,6
0x9a86...3bb1,152,5,1
0x65b1...082e,1145,3,4
0x3d52...0e63,1521,3,6
0x46a0...e34d,507,4,2
0x1785...bbdd,1005,3,4
0xf8ce...cd61,151,5,1
0x3c7b...b82c,1001,3,4
0xe180...f95c,1013,3,4
0x2486...2b09,196,5,1
0x544c...fa76,1007,3,4
0x8016...c8b6,500,4,2
0x82de...5910,438,5,1
0xcf5e...dacf,2123,3,8
0xda19...7fea,150,5,1
0xd1c6...f3e2,1073,3,4
0xf1ba...5788,1070,3,4
0x6100...9ebf,513,4,2
0x4a44...2139,500,4,2
0x4f7c...30d7,346,5,1
0xed42...dc6d,501,4,2
0x5ac6...231e,1007,3,4
0xc578...f674,500,4,2
0xb2ab...9f67,150,5,1
0x628d...eb56,154,5,1
0x4e7d...34e0,1000,3,4
0x197f...7955,150,5,1
0x62ae...a762,225,5,1
0x1a01...4981,1005,3,4
0xb0aa...f848,340,5,1
0xfdc2...3437,185,5,1
0x6a6e...f147,1005,3,4
0xad36...2b36,1072,3,4
0x8bee...8b06,1321,3,5
0xe5cc...9f4e,1050,3,4
0x32e9...2017,1103,3,4
0x0916...705f,1008,3,4
0xfe7e...fb71,182,5,1
0xb7a1...1253,1278,3,5
0x511e...ad88,1000,3,4
0x579a...d5e5,1002,3,4
0x36e0...52bd,587,4,2
0x760e...e8fe,1006,3,4
0xd8cb...3989,387,5,1
0x96c3...3403,1012,3,4
0x4b62...e603,3001,3,12
0x943d...d469,1004,3,4
0x8635...ae37,1005,3,4
0x980b...53a2,1000,3,4
0xc5f1...8a0a,500,4,2
0xc909...2dbe,1118,3,4
0x14b5...ea0c,556,4,2
0xc74d...77f0,1000,3,4
0xf1e2...55d7,213,5,1
0x7ecd...bd6c,500,4,2
0x92ca...192d,1000,3,4
0xf320...4bec,1015,3,4
0x0c4a...15ba,1000,3,4
0xe0c2...5e2b,2750,3,11
0x7591...c6e2,1001,3,4
0x42e2...fb22,1000,3,4
0xcf5e...dacf,2123,3,8
0xc21a...146a,160,5,1
0x5b56...e83f,254,5,1
0x5ee6...39b0,161,5,1
0xd492...0f92,1102,3,4
0x742e...3981,175,5,1
0x5554...8ea2,636,4,2
0xd045...9e44,1003,3,4
0x87d2...07b0,500,4,2
0xb7a1...1253,1278,3,5
0x5061...350e,152,5,1
0xa525...597a,500,4,2
0x4e7d...34e0,1000,3,4
0x14ed...83a4,1001,3,4
0x9537...2b96,2703,3,10
0x1d59...4531,155,5,1
0x75c9...0fd3,160,5,1
0x3d52...0e63,1521,3,6
0x32e9...2017,1103,3,4
0x6d36...e513,2002,3,8
0x09ff...bbf6,1000,3,4
0xd4e9...d2cc,639,4,2
0xbf6a...f523,150,5,1
0x704e...5f3c,1005,3,4
0xf01c...efa3,1000,3,4
0xaa97...b82d,150,5,1
0xe0c2...5e2b,2750,3,11
0x90a1...0ac8,1000,3,4
0xd58b...dbf2,1328,3,5
0x0308...b9d0,1027,3,4
0xf4b5...0e48,500,4,2
0x68c3...c44c,153,5,1
0x8393...307a,1000,3,4
0x116e...524a,1525,3,6
0x2f18...754f,1787,3,7
0x914d...0774,152,5,1
0x851b...8dc2,1272,3,5
0xd5ea...6b0d,150,5,1
0xe133...2e6b,150,5,1
0xaf03...87af,170,5,1
0xcc38...86ef,179,5,1
0x03c6...4f17,175,5,1
0x6445...c7a4,151,5,1
0x852e...0eb7,166,5,1
0xeb35...a5ac,2020,3,8
0xc4f0...b914,1350,3,5
0x6762...3fac,501,4,2
0x6812...7690,501,4,2
0xd51a...98ff,501,4,2
0xd30c...7967,1006,3,4
0x704e...5f3c,1005,3,4
0x0972...3913,1008,3,4
0xfd3b...5f0b,1002,3,4
0xb0f7...b223,561,4,2
0xc17a...7828,1240,3,4
0xb676...5bce,500,4,2
0xb306...5985,1277,3,5
0x947f...74d2,2263,3,9
0x6c17...a444,503,4,2
0xa37b...6b13,151,5,1
0x46ac...580e,150,5,1
0x83a3...a3be,1057,3,4
0x5be2...f5bf,151,5,1
0x56f0...bdf0,150,5,1
0x4b62...e603,3001,3,12
0x86fe...f277,152,5,1
0x79f9...0b84,1001,3,4
0x8810...c89f,1001,3,4
0x7c11...8a44,503,4,2
0x02c2...b179,1000,3,4
0x2c5c...f9bf,151,5,1
0x3ed1...d451,666,4,2
0x7591...c6e2,1001,3,4
0xbd84...6a35,1000,3,4
0xd552...cf84,500,4,2
0x0386...e998,201,5,1
0xac88...b1a8,505,4,2
0xe646...b62e,529,4,2
0x2050...8d64,1000,3,4
0x2863...8031,1201,3,4
0xfa2e...d5b6,153,5,1
0x6812...7690,501,4,2
0xdc72...54ae,500,4,2
0x77b0...2640,502,4,2
0xec45...c665,151,5,1
0x08a3...c1df,2000,3,8
0xfd46...6a41,1005,3,4
0x8635...ae37,1005,3,4
0xbc1a...71e4,504,4,2
0x922a...622d,1033,3,4
0x38ed...7314,150,5,1
0x4cd8...1cda,667,4,2
0x1785...bbdd,1005,3,4
0x7a35...e347,2344,3,9
0x36e0...52bd,587,4,2
0x9121...39f5,510,4,2
0x3782...59bd,1013,3,4
0x6b9b...1b58,500,4,2
0x5cad...a5bd,151,5,1
0x4f2e...4360,1120,3,4
0xaba3...a748,150,5,1
0x8629...d6b3,1038,3,4
0xc697...5e0e,1007,3,4
0xec3c...6dc4,594,4,2
0xd4d1...34c4,1000,3,4
0xfbde...b2a2,150,5,1
0x4db9...cf27,504,4,2
0x4b05...7b5c,1250,3,5
0x2af6...a1c1,500,4,2
0x92ca...192d,1000,3,4
0xf18c...e9ff,1003,3,4
0x5394...42d8,508,4,2
0x9d99...4f5a,500,4,2
0x0a5c...cc22,1511,3,6
0xd4ad...740d,1050,3,4
0x4e54...69bf,1000,3,4
0xd24d...53fa,1002,3,4
0x97a8...cd95,1006,3,4
0x3df0...46d1,1000,3,4
0x32b4...3bb1,1000,3,4
0xe771...b807,502,4,2
0xe059...86dc,1000,3,4
0x470f...8b95,184,5,1
0x08a3...c1df,2000,3,8
0xba88...4c57,1001,3,4
0x04e3...2bda,2016,3,8
0x2f18...754f,1787,3,7
0x5466...f544,175,5,1
0x4b9e...1116,1008,3,4
0xf14d...5a9f,500,4,2
0xda60...295a,155,5,1
0x5299...4f70,505,4,2
0x18ee...c300,446,5,1
0x23ba...41bd,500,4,2
0xb7a1...1253,1278,3,5
0xe9af...1f33,154,5,1
0x9264...e2d8,501,4,2
0x0538...91b2,1000,3,4
0xf738...3767,502,4,2
0x4676...35d4,1017,3,4
0xc3c9...4fd5,1029,3,4
0x87e9...a142,1162,3,4
0x7b56...57a2,1011,3,4
0x69cb...e3f2,2100,3,8
0xb17d...d97e,1001,3,4
0x9b8e...6f68,156,5,1
0xdc5d...aefc,1001,3,4
0x9738...782c,176,5,1
0x8834...7d56,155,5,1
0xfaf2...e5d6,200,5,1
0x851b...8dc2,1272,3,5
0xd51a...98ff,501,4,2
0x4717...d944,1002,3,4
0x4fbc...90e1,2029,3,8
0xbd28...09d0,1000,3,4
0xdbe9...80dc,1000,3,4
0xaee2...527f,170,5,1
0x5ac6...231e,1007,3,4
0x26a5...e144,502,4,2
0xfaf2...d1c6,250,5,1
0xcaab...5d41,500,4,2
0x3146...af50,1272,3,5
0x818d...5c50,1000,3,4
0x7367...1907,1000,3,4
0xbecb...1621,156,5,1
0x8881...06c3,1000,3,4
0x0f85...c617,505,4,2
0xf4dc...4227,518,4,2
0x4fbc...90e1,2029,3,8
0x197f...7d4b,1104,3,4
0x800f...44cc,1000,3,4
0xa244...0557,160,5,1
0x1ca8...1f2a,151,5,1
0xfa45...bc28,500,4,2
0xafb6...088a,554,4,2
0x1920...6546,1933,3,7
0x60ad...2f3b,500,4,2
0x54ad...5a27,265,5,1
0x0f3a...5353,1002,3,4
0xc082...71a7,506,4,2
0x8f86...0fb2,1315,3,5
0xb676...c44c,1000,3,4
0xe0c2...5e2b,2750,3,11
0x57fb...cbbb,2006,3,8
0xab5a...de7f,153,5,1
0x8e16...dcc4,1001,3,4
0x7a35...e347,2344,3,9
0xd4d1...34c4,1000,3,4
0x5967...a437,1011,3,4
0xcf5e...dacf,2123,3,8
0x27a4...3780,1013,3,4
0x3782...59bd,1013,3,4
0xab61...b14e,508,4,2
0xc627...ca7e,1250,3,5
0x2099...c80c,153,5,1
0x844e...b353,170,5,1
0xe51c...e238,500,4,2
0x874c...bb22,500,4,2
0xe5cb...76f6,504,4,2
0xf78c...b3c5,648,4,2
0x43d9...1e62,1001,3,4
0x4b62...e603,3001,3,12
0xf01c...efa3,1000,3,4
0x725b...924f,1000,3,4
0xab9b...fb4f,504,4,2
0x696a...a56c,500,4,2
0x7358...bfea,694,4,2
0xe859...05af,501,4,2
0x5358...76fc,547,4,2
0x972f...661f,1000,3,4
0x3d39...568b,500,4,2
0x0693...522e,1002,3,4
0xfa10...7714,300,5,1
0x6934...9345,1000,3,4
0x4b05...7b5c,1250,3,5
0x4254...b20f,1000,3,4
0x8f86...0fb2,1315,3,5
0x0364...c4bd,1020,3,4
0x04e3...2bda,2016,3,8
0x45e9...293e,531,4,2
0x2d7e...fb97,154,5,1
0x773e...2446,1019,3,4
0xcc24...f19b,213,5,1
0x5827...ec05,169,5,1
0x08a3...c1df,2000,3,8
0x2867...2c7c,500,4,2
0x226f...4770,207,5,1
0xff24...24b9,170,5,1
0xb2a5...ddc7,249,5,1
0x755b...8c98,1012,3,4
0x8a8a...c796,1002,3,4
0xe189...f7ea,150,5,1
0x3d52...0e63,1521,3,6
0x6adc...08fc,150,5,1
0x2f18...754f,1787,3,7
0xab61...b14e,508,4,2
0xee7c...9990,1004,3,4
0x4efa...7713,1011,3,4
0x6a6e...f147,1005,3,4
0x845a...c4f9,1000,3,4
0x6b30...b9f1,150,5,1
0x23e1...795c,150,5,1
0xb4ba...7a75,150,5,1
0xdc5d...aefc,1001,3,4
0xc583...5d5c,1008,3,4
0x53fe...05bb,1040,3,4
0x1045...28ac,1015,3,4
0x947f...74d2,2263,3,9
0xdf08...d5b7,150,5,1
0x83fb...4d17,505,4,2
0x5d12...d317,500,4,2
0x755b...8c98,1012,3,4
0xac25...d2ec,1000,3,4
0x3806...02e7,1007,3,4
0x57fb...cbbb,2006,3,8
0x3e04...5c58,151,5,1
0xcdce...cee1,2018,3,8
0x0a08...ac33,154,5,1
0x04e3...2bda,2016,3,8
0xc6d5...dfa7,164,5,1
0x3562...a82a,500,4,2
0x140e...d5aa,503,4,2
0xc74d...77f0,1000,3,4
0x947f...74d2,2263,3,9
0xc3c9...4fd5,1029,3,4
0x49cb...d672,3383,3,13
0x840d...7967,1001,3,4
0xf01c...efa3,1000,3,4
0x1a01...4981,1005,3,4
0x95c0...a95d,1000,3,4
0xf18c...e9ff,1003,3,4
0x9d0e...d996,552,4,2
0x9980...4f3b,161,5,1
0x5602...0428,2109,3,8
0x9dee...9927,200,5,1
0x3416...f828,152,5,1
0x6c14...92b0,1507,3,6
0x0b52...a134,156,5,1
0xa140...a46d,1010,3,4
0x6f29...28bc,500,4,2
0xfcee...cfc2,1000,3,4
0x5834...286a,1027,3,4
0x4071...8866,150,5,1
0xe0c2...5e2b,2750,3,11
0x868e...b7e6,501,4,2
0x04e3...2bda,2016,3,8
0x4717...d944,1002,3,4
0xb6f3...65db,502,4,2
0x52c2...fac9,150,5,1
0xa677...bf0d,1000,3,4
0x0717...a857,1000,3,4
0xf37e...61d1,1002,3,4
0xa6c9...f3c4,500,4,2
0xc4f0...b914,1350,3,5
0x71b0...1e3b,1431,3,5
0x76dd...8821,150,5,1
0xd2a3...a626,401,5,1
0x148a...e04e,1002,3,4
0x8e2b...6c01,204,5,1
0xf0ce...5cd8,165,5,1
0x68da...8e9a,1000,3,4
0x07c0...662c,502,4,2
0x8b19...19a4,1052,3,4
0xa140...a46d,1010,3,4
0x8536...393a,150,5,1
0x303c...226f,265,5,1
0x04c1...a1aa,188,5,1
0x87d2...07b0,500,4,2
0x23ba...41bd,500,4,2
0x3af4...d85a,1000,3,4
0x7e22...9d30,511,4,2
0x868e...b7e6,501,4,2
0x2020...5ebf,501,4,2
0x1942...a5bf,151,5,1
0x00d1...adfe,1096,3,4
0x9305...6f93,300,5,1
0x7463...0124,1046,3,4
0x6cf2...eb3d,1569,3,6
0x52eb...a9b3,1000,3,4
0xf7e1...38f6,1005,3,4
0x5cba...53ba,439,5,1
0x586e...f59d,500,4,2
0x7463...0124,1046,3,4
0xd045...9e44,1003,3,4
0x6046...7e57,1004,3,4
0x1fa2...4869,625,4,2
0xaefe...ac4c,507,4,2
0x7022...6cf6,500,4,2
0x845a...c4f9,1000,3,4
0xcd10...2fa9,525,4,2
0xf825...1fc5,1502,3,6
0x35a4...4148,501,4,2
0x3dbc...3b09,1000,3,4
0xcdce...cee1,2018,3,8
0xfaca...8884,1740,3,6
0xd9cb...c3a0,150,5,1
0x5ac6...231e,1007,3,4
0xcf5e...dacf,2123,3,8
0x8e0d...6247,500,4,2
0x04e3...2bda,2016,3,8
0x3bb1...b618,1000,3,4
0x851b...8dc2,1272,3,5
0xdf53...8101,160,5,1
0x9003...76d2,154,5,1
0x6c17...a444,503,4,2
0x672c...60e5,157,5,1
0x7f58...41c2,1004,3,4
0x0b40...4f11,298,5,1
0xc697...5e0e,1007,3,4
0x991f...4be1,502,4,2
0x1e60...ccfa,150,5,1
0xeda4...eed9,1414,3,5
0xc230...652f,180,5,1
0x8011...d0bb,150,5,1
0x579a...d5e5,1002,3,4
0x8399...1475,848,4,2
0xb2e2...0175,1000,3,4
0x3dbc...3b09,1000,3,4
0x52eb...a9b3,1000,3,4
0x2f67...03b9,500,4,2
0xec02...6be1,1002,3,4
0xf002...dd0e,150,5,1
0x514a...a250,1001,3,4
0x49cb...d672,3383,3,13
0x49cb...d672,3383,3,13
0xe0c2...5e2b,2750,3,11
0x90a1...0ac8,1000,3,4
0x0972...3913,1008,3,4
0x5087...76ec,150,5,1
0xb377...78f8,150,5,1
0x8e32...469b,165,5,1
0x4fbc...90e1,2029,3,8
0x50fb...dac3,580,4,2
0x5267...99a3,521,4,2
0xdb9d...37ca,1004,3,4
0x4676...35d4,1017,3,4
0x467a...654c,216,5,1
0xbe43...5e0b,1514,3,6
0xf21c...5cc8,1001,3,4
0xc5f1...8a0a,500,4,2
0x72c4...a91a,1521,3,6
0x1eaf...aace,1236,3,4
0xb17d...d97e,1001,3,4
0x8883...7d25,1002,3,4
0x947f...74d2,2263,3,9
0x87fb...69aa,188,5,1
0x58be...5c04,150,5,1
0x1920...6546,1933,3,7
0xbcb2...3729,1000,3,4
0xb6f3...65db,502,4,2
0x4b05...7b5c,1250,3,5
0x9346...24f1,205,5,1
0x0ed4...3481,500,4,2
0x97c5...07e3,155,5,1
0x7f58...41c2,1004,3,4
0x99f6...a375,1006,3,4
0x7936...0726,538,4,2
0x574f...36b6,257,5,1
0x845a...c4f9,1000,3,4
0xa728...b4f6,501,4,2
0x03a0...3184,1009,3,4
0x7b76...95f0,1001,3,4
0x7177...4086,157,5,1
0x5515...056a,559,4,2
0x796b...180c,151,5,1
0xc909...2dbe,1118,3,4
0xb6ab...3730,1197,3,4
0x426a...0d36,150,5,1
0x539f...7ed4,1023,3,4
0xe0c2...5e2b,2750,3,11
0x0538...91b2,1000,3,4
0xe767...de28,201,5,1
0x9d0e...d996,552,4,2
0xb17d...d97e,1001,3,4
0xd71a...9e22,1010,3,4
